127.0.0.1 - - [01/Sep/2023:21:18:46 +0900] "GET / HTTP/1.1" 404 807
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/common/index.do HTTP/1.1" 200 9331
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/css/reset.css HTTP/1.1" 200 1309
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/css/index.css HTTP/1.1" 200 2835
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/css/header.css HTTP/1.1" 200 1292
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/js/index.js HTTP/1.1" 200 285
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/js/jquery-3.6.4.min.js HTTP/1.1" 200 89797
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/diaryimage?diaNo=10 HTTP/1.1" 200 59110
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/diaryimage?diaNo=9 HTTP/1.1" 200 40357
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/images/indexImg1.png HTTP/1.1" 200 40607
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/diaryimage?diaNo=8 HTTP/1.1" 200 43213
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/images/indexImg3.png HTTP/1.1" 200 61391
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/css/footer.css HTTP/1.1" 200 568
127.0.0.1 - - [01/Sep/2023:21:18:52 +0900] "GET /sosodiary/resources/images/indexImg2.png HTTP/1.1" 200 48307
127.0.0.1 - - [01/Sep/2023:21:18:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [01/Sep/2023:21:18:59 +0900] "GET /sosodiary/member/login.do HTTP/1.1" 200 4252
127.0.0.1 - - [01/Sep/2023:21:18:59 +0900] "GET /sosodiary/resources/css/login.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Sep/2023:21:18:59 +0900] "GET /sosodiary/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89949
127.0.0.1 - - [01/Sep/2023:21:18:59 +0900] "GET /sosodiary/resources/font/%ED%9C%B4%EB%A8%BC%EB%B2%94%EC%84%9D%EC%B2%B4.ttf HTTP/1.1" 200 3576284
127.0.0.1 - - [01/Sep/2023:21:19:06 +0900] "POST /sosodiary/member/welcome.do HTTP/1.1" 302 -
127.0.0.1 - - [01/Sep/2023:21:19:06 +0900] "GET /sosodiary/common/index.do?msg=login HTTP/1.1" 200 9693
127.0.0.1 - - [01/Sep/2023:21:19:06 +0900] "GET /sosodiary/diaryimage?diaNo=8 HTTP/1.1" 200 43213
127.0.0.1 - - [01/Sep/2023:21:19:06 +0900] "GET /sosodiary/diaryimage?diaNo=9 HTTP/1.1" 200 40357
127.0.0.1 - - [01/Sep/2023:21:19:06 +0900] "GET /sosodiary/diaryimage?diaNo=10 HTTP/1.1" 200 59110
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/member/mypage.do HTTP/1.1" 200 13530
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/diaryimage?diaNo=10 HTTP/1.1" 200 59110
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/resources/css/mypage.css HTTP/1.1" 200 4054
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/diaryimage?diaNo=5 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/diaryimage?diaNo=3 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/resources/images/left-arrow.png HTTP/1.1" 200 3176
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/resources/images/right-arrow.png HTTP/1.1" 200 2601
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/diaryimage?diaNo=1 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:19:08 +0900] "GET /sosodiary/diaryimage?diaNo=2 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:19:21 +0900] "GET /sosodiary/member/mypage2.do HTTP/1.1" 200 6397
127.0.0.1 - - [01/Sep/2023:21:19:33 +0900] "GET /sosodiary/diary/writeDiary.do HTTP/1.1" 200 7003
127.0.0.1 - - [01/Sep/2023:21:19:33 +0900] "GET /sosodiary/resources/js/canvas.js HTTP/1.1" 200 1530
127.0.0.1 - - [01/Sep/2023:21:19:33 +0900] "GET /sosodiary/resources/js/writeDiary.js HTTP/1.1" 200 2323
127.0.0.1 - - [01/Sep/2023:21:19:33 +0900] "GET /sosodiary/resources/css/writeDiary.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Sep/2023:21:19:33 +0900] "GET /sosodiary/resources/js/html2canvas.min.js HTTP/1.1" 200 198689
127.0.0.1 - - [01/Sep/2023:21:19:33 +0900] "GET /sosodiary/resources/js/jquery-ui.min.js HTTP/1.1" 200 254916
127.0.0.1 - - [01/Sep/2023:21:20:30 +0900] "POST /sosodiary/diary/saveDrawing.do HTTP/1.1" 302 -
127.0.0.1 - - [01/Sep/2023:21:20:31 +0900] "GET /sosodiary/common/index.do HTTP/1.1" 200 9407
127.0.0.1 - - [01/Sep/2023:21:20:31 +0900] "POST /sosodiary/diary/addDiary.do HTTP/1.1" 302 -
127.0.0.1 - - [01/Sep/2023:21:20:31 +0900] "GET /sosodiary/diary/diaryInner.do?diaNo=14 HTTP/1.1" 200 4432
127.0.0.1 - - [01/Sep/2023:21:20:31 +0900] "GET /sosodiary/diaryimage?diaNo=14 HTTP/1.1" 200 34069
127.0.0.1 - - [01/Sep/2023:21:20:31 +0900] "GET /sosodiary/resources/css/diaryInner.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/diary/allDiary.do HTTP/1.1" 200 14986
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/resources/css/category.css HTTP/1.1" 200 3315
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/diaryimage?diaNo=14 HTTP/1.1" 200 34069
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/diaryimage?diaNo=10 HTTP/1.1" 200 59110
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/diaryimage?diaNo=9 HTTP/1.1" 200 40357
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/diaryimage?diaNo=8 HTTP/1.1" 200 43213
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/diaryimage?diaNo=7 HTTP/1.1" 200 29519
127.0.0.1 - - [01/Sep/2023:21:20:42 +0900] "GET /sosodiary/diaryimage?diaNo=6 HTTP/1.1" 200 73562
127.0.0.1 - - [01/Sep/2023:21:20:45 +0900] "GET /sosodiary/common/index.do HTTP/1.1" 200 8645
127.0.0.1 - - [01/Sep/2023:21:20:45 +0900] "GET /sosodiary/diaryimage?diaNo=14 HTTP/1.1" 200 34069
127.0.0.1 - - [01/Sep/2023:21:20:45 +0900] "GET /sosodiary/diaryimage?diaNo=10 HTTP/1.1" 200 59110
127.0.0.1 - - [01/Sep/2023:21:20:45 +0900] "GET /sosodiary/diaryimage?diaNo=9 HTTP/1.1" 200 40357
127.0.0.1 - - [01/Sep/2023:21:20:50 +0900] "GET /sosodiary/diary/diaryInner.do?diaNo=14 HTTP/1.1" 200 4432
127.0.0.1 - - [01/Sep/2023:21:20:50 +0900] "GET /sosodiary/diaryimage?diaNo=14 HTTP/1.1" 200 34069
127.0.0.1 - - [01/Sep/2023:21:21:01 +0900] "POST /sosodiary/diary/addComment.do HTTP/1.1" 302 -
127.0.0.1 - - [01/Sep/2023:21:21:01 +0900] "GET /sosodiary/diary/diaryInner.do?diaNo=14 HTTP/1.1" 200 4988
127.0.0.1 - - [01/Sep/2023:21:21:01 +0900] "GET /sosodiary/diaryimage?diaNo=14 HTTP/1.1" 200 34069
127.0.0.1 - - [01/Sep/2023:21:21:05 +0900] "GET /sosodiary/member/mypage.do HTTP/1.1" 200 14716
127.0.0.1 - - [01/Sep/2023:21:21:05 +0900] "GET /sosodiary/diaryimage?diaNo=14 HTTP/1.1" 200 34069
127.0.0.1 - - [01/Sep/2023:21:21:05 +0900] "GET /sosodiary/diaryimage?diaNo=10 HTTP/1.1" 200 59110
127.0.0.1 - - [01/Sep/2023:21:21:05 +0900] "GET /sosodiary/diaryimage?diaNo=1 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:21:05 +0900] "GET /sosodiary/diaryimage?diaNo=2 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:21:05 +0900] "GET /sosodiary/diaryimage?diaNo=3 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:21:05 +0900] "GET /sosodiary/diaryimage?diaNo=5 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:21:09 +0900] "GET /sosodiary/member/mypage2.do HTTP/1.1" 200 6718
127.0.0.1 - - [01/Sep/2023:21:21:11 +0900] "GET /sosodiary/member/14 HTTP/1.1" 404 721
127.0.0.1 - - [01/Sep/2023:21:21:17 +0900] "GET /sosodiary/member/12 HTTP/1.1" 404 721
127.0.0.1 - - [01/Sep/2023:21:21:28 +0900] "GET /sosodiary/member/mypage.do HTTP/1.1" 200 14716
127.0.0.1 - - [01/Sep/2023:21:21:28 +0900] "GET /sosodiary/diaryimage?diaNo=14 HTTP/1.1" 200 34069
127.0.0.1 - - [01/Sep/2023:21:21:28 +0900] "GET /sosodiary/diaryimage?diaNo=10 HTTP/1.1" 200 59110
127.0.0.1 - - [01/Sep/2023:21:21:28 +0900] "GET /sosodiary/diaryimage?diaNo=5 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:21:28 +0900] "GET /sosodiary/diaryimage?diaNo=3 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:21:28 +0900] "GET /sosodiary/diaryimage?diaNo=2 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:21:28 +0900] "GET /sosodiary/diaryimage?diaNo=1 HTTP/1.1" 200 45453
127.0.0.1 - - [01/Sep/2023:21:23:20 +0900] "GET /sosodiary/member/mypage.do HTTP/1.1" 200 14926
127.0.0.1 - - [01/Sep/2023:21:23:20 +0900] "GET /sosodiary/resources/js/jquery-3.6.4.min.js HTTP/1.1" 200 89797
127.0.0.1 - - [01/Sep/2023:21:23:20 +0900] "GET /sosodiary/resources/css/mypage.css HTTP/1.1" 200 4054
127.0.0.1 - - [01/Sep/2023:21:23:20 +0900] "GET /sosodiary/resources/css/reset.css HTTP/1.1" 200 1309
