127.0.0.1 - - [21/Aug/2023:15:22:38 +0900] "GET / HTTP/1.1" 404 807
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/common/index.do HTTP/1.1" 200 5874
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/resources/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/resources/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/resources/js/index.js HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/resources/css/header.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/resources/js/jquery-3.6.4.min.js HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/diaryimage?diaNo=2 HTTP/1.1" 200 45453
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/diaryimage?diaNo=5 HTTP/1.1" 200 45453
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/resources/css/footer.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:44 +0900] "GET /sosodiary/diaryimage?diaNo=1 HTTP/1.1" 200 45453
127.0.0.1 - - [21/Aug/2023:15:22:45 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [21/Aug/2023:15:22:46 +0900] "GET /sosodiary/member/login.do HTTP/1.1" 200 4252
127.0.0.1 - - [21/Aug/2023:15:22:46 +0900] "GET /sosodiary/resources/css/login.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:46 +0900] "GET /sosodiary/resources/js/jquery-3.6.3.min.js HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:46 +0900] "GET /sosodiary/resources/font/%ED%9C%B4%EB%A8%BC%EB%B2%94%EC%84%9D%EC%B2%B4.ttf HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:52 +0900] "POST /sosodiary/member/welcome.do HTTP/1.1" 302 -
127.0.0.1 - - [21/Aug/2023:15:22:52 +0900] "GET /sosodiary/common/index.do?msg=login HTTP/1.1" 200 6236
127.0.0.1 - - [21/Aug/2023:15:22:52 +0900] "GET /sosodiary/diaryimage?diaNo=5 HTTP/1.1" 200 45453
127.0.0.1 - - [21/Aug/2023:15:22:52 +0900] "GET /sosodiary/diaryimage?diaNo=2 HTTP/1.1" 200 45453
127.0.0.1 - - [21/Aug/2023:15:22:52 +0900] "GET /sosodiary/diaryimage?diaNo=1 HTTP/1.1" 200 45453
127.0.0.1 - - [21/Aug/2023:15:22:56 +0900] "GET /sosodiary/diary/writeDiary.do HTTP/1.1" 200 9225
127.0.0.1 - - [21/Aug/2023:15:22:56 +0900] "GET /sosodiary/resources/css/writeDiary.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:56 +0900] "GET /sosodiary/resources/js/canvas.js HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:56 +0900] "GET /sosodiary/resources/js/html2canvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2023:15:22:56 +0900] "GET /sosodiary/resources/js/jquery-ui.min.js HTTP/1.1" 304 -
